in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
fb_a,2048,1,arc,oracle,,4,0,0,0,true,50113746,31661832,772813,0,14705869,0,2973232,17679101,987639,214826

fb_a,2048,1,arc,oracle,,4,0,0,0,true,50113746,31661832,772813,0,14705869,0,2973232,17679101,987639,214826
fb_a,2048,1,arc,oracle,,2,0,0,0,true,50113746,31661218,747280,0,14705869,0,2999379,17705248,904928,157648
fb_a,2048,1,fifo,oracle,,4,0,0,0,true,50113746,32651916,833095,0,14705869,0,1922866,16628735,1214425,381330
cf_h,2048,1,arc,oracle,,3,0,0,0,true,322920612,274331744,9429845,0,29307352,0,9851671,39159023,13380470,3950625
cf_h,2048,1,arc,oracle,,2,0,0,0,true,322920612,274393883,8535779,0,29307352,0,10683598,39990950,10772472,2236693
cf_h,2048,1,arc,oracle,,4,0,0,0,true,322920612,274299593,10042795,0,29307352,0,9270872,38578224,15665691,5622896
fb_b,2048,1,lru,oracle,,1,0,0,0,true,102876031,50824008,1671880,0,36942103,0,13438040,50380143,1890930,219050
fb_b,2048,1,lru,oracle,,2,0,0,0,true,102876031,50814868,1851604,0,36942103,0,13267456,50209559,2278770,427166
fb_b,2048,1,lru,oracle,,4,0,0,0,true,102876031,50807020,1996640,0,36942103,0,13130268,50072371,2754200,757560
fb_b,2048,1,sieve,oracle,,1,0,0,0,true,102876031,50509795,1683717,0,36942103,0,13740416,50682519,1906403,222686
fb_b,2048,1,lru,oracle,,3,0,0,0,true,102876031,50811324,1935596,0,36942103,0,13187008,50129111,2526570,590974
fb_b,2048,1,sieve,oracle,,2,0,0,0,true,102876031,50501004,1863408,0,36942103,0,13569516,50511619,2294570,431162
fb_b,2048,1,sieve,oracle,,3,0,0,0,true,102876031,50497627,1947401,0,36942103,0,13488900,50431003,2542536,595135
fb_b,2048,1,sieve,oracle,,4,0,0,0,true,102876031,50493286,2008451,0,36942103,0,13432191,50374294,2770239,761788
fb_b,2048,1,fifo,oracle,,1,0,0,0,true,102876031,49579427,1681389,0,36942103,0,14673112,51615215,1916123,234734
cf_h,2048,1,gdsf,oracle,,1,0,0,0,true,322920612,277533282,7146895,0,29307352,0,8933083,38240435,7147088,193
fb_b,2048,1,fifo,oracle,,2,0,0,0,true,102876031,49570906,1861136,0,36942103,0,14501886,51443989,2303874,442738
cf_h,2048,1,gdsf,oracle,,3,0,0,0,true,322920612,277159802,9999655,0,29307352,0,6453803,35761155,13515110,3515455
cf_h,2048,1,gdsf,oracle,,2,0,0,0,true,322920612,277294739,8996817,0,29307352,0,7321704,36629056,10751789,1754972
fb_b,2048,1,fifo,oracle,,3,0,0,0,true,102876031,49567463,1945132,0,36942103,0,14421333,51363436,2551894,606762
cf_h,2048,1,gdsf,oracle,,4,0,0,0,true,322920612,277085455,10661361,0,29307352,0,5866444,35173796,15916918,5255557
fb_b,2048,1,fifo,oracle,,4,0,0,0,true,102876031,49563136,2006219,0,36942103,0,14364573,51306676,2779727,773508
fb_b,2048,1,arc,oracle,,1,0,0,0,true,102876031,45578060,1548632,0,36942103,0,18807236,55749339,1845488,296856
fb_b,2048,1,arc,oracle,,2,0,0,0,true,102876031,45568581,1696797,0,36942103,0,18668550,55610653,2189373,492576
fb_b,2048,1,arc,oracle,,3,0,0,0,true,102876031,45563632,1755892,0,36942103,0,18614404,55556507,2353671,597779
fb_b,2048,1,arc,oracle,,4,0,0,0,true,102876031,45564810,1794462,0,36942103,0,18574656,55516759,2507824,713362
fb_c,2048,1,lru,oracle,,1,0,0,0,true,96068462,51664717,646561,0,34573735,0,9183449,43757184,805374,158813
fb_c,2048,1,lru,oracle,,2,0,0,0,true,96068462,51657706,713030,0,34573735,0,9123991,43697726,965149,252119
fb_c,2048,1,lru,oracle,,3,0,0,0,true,96068462,51653947,742179,0,34573735,0,9098601,43672336,1052077,309898
fb_c,2048,1,sieve,oracle,,1,0,0,0,true,96068462,51410302,663478,0,34573735,0,9420947,43994682,828640,165162
fb_c,2048,1,sieve,oracle,,2,0,0,0,true,96068462,51403321,730025,0,34573735,0,9361381,43935116,988942,258917
fb_c,2048,1,sieve,oracle,,3,0,0,0,true,96068462,51399536,759173,0,34573735,0,9336018,43909753,1075852,316679
